id,name,category,source,lat,lon,wikidata_qid,matched_wikipedia_title,grounding_text,grounding_distance_m,boundary_municipality,grounding_status
overture:Porto Maravilha:-22.89715:-43.20277,Porto Maravilha,landmark_and_historical_building,overture,-22.897151947021484,-43.2027702331543,,,,,,no_match
overture:Estadio Jornalista Mario Filho - Estadio Do Maracana:-22.98280:-43.21789,Estadio Jornalista Mario Filho - Estadio Do Maracana,topic_concert_venue,overture,-22.982803344726562,-43.217891693115234,,,,,,no_match
overture:Teatro Tom Jobim:-22.97094:-43.22482,Teatro Tom Jobim,topic_concert_venue,overture,-22.970943450927734,-43.224822998046875,,,,,,no_match
overture:Espaço Cultural Trem do Corcovado:-22.93989:-43.20326,Espaço Cultural Trem do Corcovado,history_museum,overture,-22.939891815185547,-43.2032585144043,,,,,,no_match
overture:Conjunto Cultural da Caixa:-22.90794:-43.17710,Conjunto Cultural da Caixa,cultural_center,overture,-22.907943725585938,-43.17710494995117,,,,,,no_match
overture:Boulevard Olímpico - Porto Maravilha:-22.89284:-43.19196,Boulevard Olímpico - Porto Maravilha,topic_concert_venue,overture,-22.892841339111328,-43.19195556640625,,,,,,no_match
overture:Museu de Sitio Arqueologico da Antiga Se:-22.90390:-43.17582,Museu de Sitio Arqueologico da Antiga Se,history_museum,overture,-22.903898239135742,-43.17581558227539,,Igreja de Nossa Senhora do Carmo da Antiga Sé,"A Igreja de Nossa Senhora do Carmo da Antiga Sé ou Antiga Sé, como é popularmente conhecida, é uma paróquia da Igreja Católica Romana, localizada à Rua Sete de Setembro, nº 14 com a Rua Primeiro de Março, no centro histórico do Rio de Janeiro. Foi a sede episcopal da Arquidiocese de São Sebastião do Rio de Janeiro até 1976, quando foi concluída a nova Catedral de São Sebastião do Rio de Janeiro, razão pela qual também é referida como Antiga Sé.
A igreja localiza-se em frente à histórica Praça XV de Novembro, ao lado dos edifícios coloniais do antigo Convento do Carmo e da Igreja da Ordem Terceira do Carmo (que é mais propriamente a igreja cuja titular é Nossa Senhora do Monte do Carmo).",76,Rio de Janeiro,ok
overture:Centro Cultural PGE-RJ:-22.90392:-43.17575,Centro Cultural PGE-RJ,cultural_center,overture,-22.903919219970703,-43.175750732421875,,,,,,no_match
overture:Centro Loyola de Fé e Cultura:-22.98210:-43.24013,Centro Loyola de Fé e Cultura,cultural_center,overture,-22.982099533081055,-43.24013137817383,,,,,,no_match
overture:MAM Rio:-22.91342:-43.17183,MAM Rio,museum,overture,-22.913419723510742,-43.17182922363281,,,,,,no_match
overture:A Maison | Espaço Cultural da França:-22.91019:-43.17154,A Maison | Espaço Cultural da França,cultural_center,overture,-22.910192489624023,-43.17153549194336,,,,,,no_match
"overture:Praça Oito de Maio, Monumento de Homenagem aos Pracinhas.:-22.85422:-43.35188","Praça Oito de Maio, Monumento de Homenagem aos Pracinhas.",monument,overture,-22.85422134399414,-43.35187530517578,,,,,,no_match
overture:Cidade das artes:-22.99778:-43.36503,Cidade das artes,topic_concert_venue,overture,-22.99777603149414,-43.365028381347656,,,,,,no_match
overture:Centro Cultural João XXIII:-22.94747:-43.18579,Centro Cultural João XXIII,cultural_center,overture,-22.947467803955078,-43.185791015625,,,,,,no_match
overture:Caravana da Ciência:-22.91870:-43.17715,Caravana da Ciência,museum,overture,-22.918703079223633,-43.177146911621094,,,,,,no_match
overture:Fonte Wallace:-22.96992:-43.22438,Fonte Wallace,landmark_and_historical_building,overture,-22.969919204711914,-43.22438049316406,,,,,,no_match
overture:Mac - Niterói Contemporary Art Museum:-22.82836:-43.28694,Mac - Niterói Contemporary Art Museum,art_museum,overture,-22.8283634185791,-43.28694152832031,,,,,,no_match
overture:Pomnik Fryderyka Chopina w Rio de Janeiro:-22.95511:-43.16510,Pomnik Fryderyka Chopina w Rio de Janeiro,monument,overture,-22.95511245727539,-43.16510009765625,,,,,,no_match
overture:Centro Cultural Vera Cruz - Capoeira:-22.85038:-43.33092,Centro Cultural Vera Cruz - Capoeira,cultural_center,overture,-22.85038185119629,-43.3309211730957,,,,,,no_match
overture:Museu de Artes Ivan Del Blanco:-22.97591:-43.18983,Museu de Artes Ivan Del Blanco,art_museum,overture,-22.975910186767578,-43.1898307800293,,,,,,no_match
overture:Deck Aterro Flamengo:-22.93574:-43.17002,Deck Aterro Flamengo,landmark_and_historical_building,overture,-22.935739517211914,-43.17002487182617,,,,,,no_match
overture:Museu da Chácara do Céu:-22.91736:-43.18418,Museu da Chácara do Céu,art_museum,overture,-22.9173641204834,-43.18417739868164,,,,,,no_match
overture:Museu do Horto:-22.96727:-43.22858,Museu do Horto,history_museum,overture,-22.967267990112305,-43.22857666015625,,,,,,no_match
overture:G.R.E.S. Império Serrano:-22.87420:-43.33647,G.R.E.S. Império Serrano,topic_concert_venue,overture,-22.874202728271484,-43.33647155761719,,,,,,no_match
overture:Nova Cedae:-22.90639:-43.56119,Nova Cedae,monument,overture,-22.906391143798828,-43.56119155883789,,,,,,no_match
overture:Navio Museu Bauru:-23.00312:-43.42890,Navio Museu Bauru,museum,overture,-23.003124237060547,-43.42890167236328,,,,,,no_match
overture:Rio Museu Olímpico:-22.97544:-43.39299,Rio Museu Olímpico,museum,overture,-22.975435256958008,-43.39298629760742,,,,,,no_match
overture:Museu Sacro Franciscano:-22.90683:-43.17915,Museu Sacro Franciscano,art_museum,overture,-22.906829833984375,-43.17914962768555,,,,,,no_match
overture:Chafariz do Mestre Valentim:-22.90271:-43.17392,Chafariz do Mestre Valentim,landmark_and_historical_building,overture,-22.902713775634766,-43.17392349243164,,,,,,no_match
"overture:Christ Redeemer, Rio de Janeiro, Brazil:-22.95165:-43.21084","Christ Redeemer, Rio de Janeiro, Brazil",monument,overture,-22.95165252685547,-43.210838317871094,,Christ the Redeemer (statue),"Christ the Redeemer (Portuguese: Cristo Redentor, standard Brazilian Portuguese: [ˈkɾistu ʁedẽˈtoʁ]) is an Art Deco statue of Jesus in Rio de Janeiro, Brazil, created by French-Polish sculptor Paul Landowski and built by Brazilian engineer Heitor da Silva Costa, in collaboration with French engineer Albert Caquot and Romanian sculptor Gheorghe Leonida who sculpted the face. Constructed between 1922 and 1931, the statue is 30 metres (98 ft) high, excluding its 8-metre (26 ft) pedestal, and faces east. The arms stretch 28 metres (92 ft) wide. It is made of reinforced concrete and soapstone. Christ the Redeemer differs considerably from its original design, as the initial plan was a large Christ with a globe in one hand and a cross in the other. Although the project organizers originally accepted the design, it later changed to the statue of today, with the arms spread out wide.
The statue weighs 635 metric tons (625 long, 700 short tons), and is located at the peak of the 700-metre (2,300 ft) Corcovado mountain in the Tijuca National Park overlooking the city of Rio de Janeiro. This statue is the largest Art Deco–style sculpture in the world. A symbol of Christianity around the world, the statue has also become a cultural icon of both Rio de Janeiro and Brazil and was voted one of the New 7 Wonders of the World.",43,Rio de Janeiro,ok
overture:Monumento Tom Jobim:-22.96752:-43.22404,Monumento Tom Jobim,monument,overture,-22.967519760131836,-43.22404098510742,,,,,,no_match
overture:Espaço Cultural Libanês:-22.95152:-43.18903,Espaço Cultural Libanês,history_museum,overture,-22.951520919799805,-43.18903350830078,,,,,,no_match
overture:Museo de Bellas Artes de Rio de Janeiro:-22.98778:-43.19389,Museo de Bellas Artes de Rio de Janeiro,museum,overture,-22.987783432006836,-43.19388961791992,,,,,,no_match
overture:Incaer - Instituto Histórico-Cultural da Aeronáutica:-22.90546:-43.16860,Incaer - Instituto Histórico-Cultural da Aeronáutica,museum,overture,-22.905460357666016,-43.16859817504883,,,,,,no_match
overture:Citibank Hall:-22.98313:-43.36281,Citibank Hall,topic_concert_venue,overture,-22.983131408691406,-43.36281204223633,,,,,,no_match
overture:Centro Cultural China Brasil Yuan Aiping:-23.00439:-43.31968,Centro Cultural China Brasil Yuan Aiping,cultural_center,overture,-23.004392623901367,-43.319679260253906,,,,,,no_match
overture:Museu do Corpo de Fuzileiros Navais:-22.89268:-43.60121,Museu do Corpo de Fuzileiros Navais,history_museum,overture,-22.892683029174805,-43.6012077331543,,,,,,no_match
overture:Municipal Cultural Center Dyla Sylvia de Sa:-22.89711:-43.35424,Municipal Cultural Center Dyla Sylvia de Sa,cultural_center,overture,-22.89710807800293,-43.3542366027832,,,,,,no_match
overture:Morro do Sampaio:-22.90478:-43.26143,Morro do Sampaio,monument,overture,-22.904783248901367,-43.26142501831055,,,,,,no_match
overture:Monumento Carlos Drummond de Andrade:-22.96881:-43.18029,Monumento Carlos Drummond de Andrade,monument,overture,-22.968812942504883,-43.1802864074707,,,,,,no_match
overture:Museu CBF Experience:-22.99600:-43.36407,Museu CBF Experience,museum,overture,-22.996002197265625,-43.36406707763672,,,,,,no_match
overture:Centro de Cultura Social - RJ:-22.91463:-43.25048,Centro de Cultura Social - RJ,cultural_center,overture,-22.914630889892578,-43.2504768371582,,,,,,no_match
overture:Cantina do Mam:-22.91401:-43.17272,Cantina do Mam,art_museum,overture,-22.914005279541016,-43.17272186279297,,,,,,no_match
overture:Jardim de Alah:-22.98355:-43.21624,Jardim de Alah,landmark_and_historical_building,overture,-22.98354721069336,-43.21623611450195,,,,,,no_match
overture:Instituto Cultural Cravo Albin:-22.94869:-43.16356,Instituto Cultural Cravo Albin,cultural_center,overture,-22.948686599731445,-43.16355514526367,,,,,,no_match
overture:Casa de Cultura Ife Ominira:-22.86266:-43.36122,Casa de Cultura Ife Ominira,art_museum,overture,-22.862659454345703,-43.36122131347656,,,,,,no_match
overture:Museu Matheus Martani:-22.94015:-43.17823,Museu Matheus Martani,museum,overture,-22.94014549255371,-43.17823028564453,,,,,,no_match
overture:Centro Cultural Lado B:-22.90257:-43.17544,Centro Cultural Lado B,cultural_center,overture,-22.902565002441406,-43.17544174194336,,,,,,no_match
overture:Sala Histórica do HCA:-22.91820:-43.21218,Sala Histórica do HCA,history_museum,overture,-22.918197631835938,-43.212181091308594,,,,,,no_match
overture:Praça da Maria Quitéria:-22.85081:-43.47036,Praça da Maria Quitéria,monument,overture,-22.850812911987305,-43.47036361694336,,,,,,no_match
overture:Jazzmania:-22.98698:-43.19724,Jazzmania,topic_concert_venue,overture,-22.986982345581055,-43.19723892211914,,,,,,no_match
overture:Complexo de Bondes de Santa Teresa:-22.92012:-43.18587,Complexo de Bondes de Santa Teresa,history_museum,overture,-22.920120239257812,-43.18587112426758,,,,,,no_match
overture:Quilombo de Irajá:-22.84754:-43.32512,Quilombo de Irajá,topic_concert_venue,overture,-22.84754180908203,-43.32511901855469,,,,,,no_match
overture:Frida Kahlo Imersiva:-22.98579:-43.18633,Frida Kahlo Imersiva,museum,overture,-22.98578643798828,-43.18632507324219,,,,,,no_match
overture:Centro Cultural Tambor de Cumba:-22.90363:-43.17763,Centro Cultural Tambor de Cumba,cultural_center,overture,-22.90363311767578,-43.17763137817383,,,,,,no_match
overture:Palmeira Imperial:-22.96955:-43.22469,Palmeira Imperial,landmark_and_historical_building,overture,-22.96954917907715,-43.22468566894531,,,,,,no_match
overture:Centro de Artes Calouste Gulbenkian:-22.90807:-43.19578,Centro de Artes Calouste Gulbenkian,cultural_center,overture,-22.908071517944336,-43.19578170776367,,,,,,no_match
overture:Recanto do Museu:-22.98560:-43.18666,Recanto do Museu,museum,overture,-22.985599517822266,-43.1866569519043,,,,,,no_match
overture:Castelo Fiocruz Rj Brasil:-22.91194:-43.18394,Castelo Fiocruz Rj Brasil,cultural_center,overture,-22.91193962097168,-43.183937072753906,,,,,,no_match
overture:Centro Cultural Oca dos Curumins:-22.86018:-43.26770,Centro Cultural Oca dos Curumins,cultural_center,overture,-22.86018180847168,-43.267696380615234,,,,,,no_match
overture:Madureira Pertinho do Divino:-22.86313:-43.33255,Madureira Pertinho do Divino,monument,overture,-22.863128662109375,-43.33255386352539,,,,,,no_match
wikidata:Acervo do Museu de Imagens do Inconsciente:-22.90091:-43.30067,Acervo do Museu de Imagens do Inconsciente,heritage_site,wikidata,-22.900912,-43.30067,Q111920771,,,,,no_match
feiras_registry:Feira de Cidade De Deus (Quarta-Feira):-22.94809:-43.35928,Feira de Cidade De Deus (Quarta-Feira),recurring_cultural_event,feiras_registry,-22.9480908,-43.3592755,,,,,,no_match
overture:Lona Cultural Sandra de Sá:-22.90210:-43.70736,Lona Cultural Sandra de Sá,topic_concert_venue,overture,-22.902097702026367,-43.707359313964844,,,,,,no_match
overture:Casa de Oswaldo Cruz - COC | Fiocruz:-22.84209:-43.25230,Casa de Oswaldo Cruz - COC | Fiocruz,museum,overture,-22.842090606689453,-43.252296447753906,,,,,,no_match
overture:Concentração do Sambódromo:-22.90466:-43.19086,Concentração do Sambódromo,topic_concert_venue,overture,-22.9046573638916,-43.190860748291016,,,,,,no_match
overture:Casa Suíça de Nova Friburgo:-22.89281:-43.53647,Casa Suíça de Nova Friburgo,history_museum,overture,-22.892805099487305,-43.536468505859375,,,,,,no_match
overture:Turbulências:-22.89689:-43.18195,Turbulências,museum,overture,-22.89689064025879,-43.18194580078125,,,,,,no_match
overture:Instituto Cultural Brasil Japão:-22.90967:-43.17149,Instituto Cultural Brasil Japão,cultural_center,overture,-22.909669876098633,-43.17148971557617,,,,,,no_match
overture:Museu de História dos Bombeiros:-22.90880:-43.18766,Museu de História dos Bombeiros,history_museum,overture,-22.908803939819336,-43.18765640258789,,,,,,no_match
overture:Museu da Justiça:-22.90498:-43.17282,Museu da Justiça,museum,overture,-22.904979705810547,-43.17282485961914,,,,,,no_match
overture:Teatro Ii do Ccbb:-22.90110:-43.17648,Teatro Ii do Ccbb,topic_concert_venue,overture,-22.901100158691406,-43.176483154296875,,,,,,no_match
overture:Escada de Acesso ao Morro da Conceicao:-22.89747:-43.18117,Escada de Acesso ao Morro da Conceicao,landmark_and_historical_building,overture,-22.897470474243164,-43.18117141723633,,,,,,no_match
overture:Museu Histórico da Cidade do Rio de Janeiro - Gávea:-22.97869:-43.24475,Museu Histórico da Cidade do Rio de Janeiro - Gávea,history_museum,overture,-22.97868537902832,-43.244747161865234,,,,,,no_match
overture:Centro de Cultura Italiana:-22.91730:-43.23524,Centro de Cultura Italiana,cultural_center,overture,-22.91730499267578,-43.23524475097656,,,,,,no_match
overture:Centro Cultural Pedro II:-22.92007:-43.67872,Centro Cultural Pedro II,cultural_center,overture,-22.920072555541992,-43.67871856689453,,,,,,no_match
overture:Associação dos Amigos da Lona Cultural Hermeto Pascoal:-22.87739:-43.47266,Associação dos Amigos da Lona Cultural Hermeto Pascoal,cultural_center,overture,-22.877389907836914,-43.47265625,,,,,,no_match
overture:Museu de Geologia da Urca:-22.95432:-43.16732,Museu de Geologia da Urca,museum,overture,-22.954320907592773,-43.167320251464844,,,,,,no_match
overture:National Museum of Brazil:-22.90577:-43.22653,National Museum of Brazil,museum,overture,-22.905765533447266,-43.22652816772461,,National Museum of Brazil,"The National Museum of Brazil (Portuguese: Museu Nacional) is the oldest scientific institution of Brazil. It is located in the city of Rio de Janeiro, where it is installed in the Paço de São Cristóvão (Saint Christopher's Palace), which is inside the Quinta da Boa Vista. The main building was originally the residence of the House of Braganza in colonial Brazil, as the Portuguese royal family between 1808 and 1821 and then as the Brazilian imperial family between 1822 and 1889. After the monarchy was deposed, it hosted the Republican Constituent Assembly from 1889 to 1891 before being assigned to the use of the museum in 1892. The building was listed as Brazilian National Heritage in 1938 and was largely destroyed by a fire in 2018.
Founded by King João VI of Portugal, Brazil and the Algarves on 6 June 1818, under the name of ""Royal Museum"", the institution was initially housed at the Campo de Santana park, where it exhibited the collections incorporated from the former House of Natural History, popularly known as Casa dos Pássaros (""House of the Birds""), created in 1784 by the Viceroy of Brazil, Luís de Vasconcelos e Sousa, 4th Count of Figueiró, as well as collections of mineralogy and zoology. The museum foundation was intended to address the interests of promoting the socioeconomic development of the country by the diffusion of education, culture, and science. In the 19th century, the institution was already established as the most important South American museum of its type. In 1946, it was incorporated into the Federal University of Rio de Janeiro.
The National Museum held a vast collection with more than 20 million objects, one of the largest collections of natural history and anthropological artifacts in the world, encompassing some of the most important material records regarding natural science and anthropology in Brazil, as well as numerous items that came from other regions of the world and were produced by several cultures and ancient civilizations. Built-up over more than two centuries through expeditions, excavations, acquisitions, donations and exchanges, the collection was subdivided into seven main nuclei: geology, paleontology, botany, zoology, biological anthropology, archaeology, and ethnology. The collection was the principal basis for the research conducted by the academic departments of the museum – which are responsible for carrying out activities in all the regions of the Brazilian territory and several places of the world, including the Antarctic continent. The museum holds one of the largest scientific libraries of Brazil, with over 470,000 volumes and 2,400 rare works.
In the area of education, the museum offers specializations, extension and post-graduation courses in several fields of the knowledge, in addition to hosting temporary and permanent exhibitions and educational activities open to the general public. The museum manages the Horto Botânico (Botanical Garden), adjacent to the Paço de São Cristóvão, as well as an advanced campus in the city of Santa Teresa, in Espírito Santo – the Santa Lúcia Biological Station, jointly managed with the Museum of Biology Prof. Mello Leitão. A third site, located in the city of Saquarema, is used as a support and logistics center for field activities. Finally, the museum is also dedicated to editorial production, outstanding in that field the Archivos do Museu Nacional, the oldest scientific journal of Brazil, continuously published since 1876.
The palace, which housed a large part of the collection, was destroyed in a fire on the night of 2 September 2018. The building had been called a ""firetrap"" by critics, who argued the fire was predictable and could have been prevented. The fire began in the air-conditioning system of the auditorium on the ground floor. One of the three devices did not have external grounding, there was no individual circuit breaker for each of them, and a wire was without insulation in contact with metal. In the wake of the fire, the ruined edifice was being treated as an archaeological site and undergoing reconstruction efforts, with a metallic roof covering a 5,000 m2 area including debris.
In 2019, more than 30,000 pieces of the imperial family's past were found during archaeological works on Rio de Janeiro Zoological Garden nearby, part of Quinta da Boa Vista. Among the finds are many items such as fragments of crockery, cups, plates, cutlery, horseshoes and even buttons and brooches with imperial coat of arms from military clothing. Those items were given to the museum. After being destroyed by fire, the National Museum has received donations to the amount of R$ 1.1 million in seven months towards rebuilding efforts.",43,Rio de Janeiro,ok
overture:Monumento do Soldado Desconhecido:-22.91058:-43.17110,Monumento do Soldado Desconhecido,monument,overture,-22.91057586669922,-43.17109680175781,,,,,,no_match
overture:Centro Cultural Pedro Storani:-22.87936:-43.40737,Centro Cultural Pedro Storani,cultural_center,overture,-22.879356384277344,-43.40736770629883,,,,,,no_match
overture:Centro Cultural Pedro I:-22.88216:-43.58867,Centro Cultural Pedro I,cultural_center,overture,-22.88216209411621,-43.58867263793945,,,,,,no_match
overture:Museu do amanhã:-22.96655:-43.18284,Museu do amanhã,museum,overture,-22.966554641723633,-43.18284225463867,,,,,,no_match
overture:Armazem da Utopia:-22.89419:-43.19883,Armazem da Utopia,landmark_and_historical_building,overture,-22.894193649291992,-43.19882583618164,,,,,,no_match
overture:Museu Aeroespacial:-22.88069:-43.38501,Museu Aeroespacial,museum,overture,-22.880685806274414,-43.385009765625,,,,,,no_match
overture:Casa De Cultura:-22.88469:-43.30369,Casa De Cultura,cultural_center,overture,-22.88469123840332,-43.303688049316406,,,,,,no_match
overture:Fort Copacabana:-22.98618:-43.18653,Fort Copacabana,landmark_and_historical_building,overture,-22.986177444458008,-43.1865348815918,,Forte de Copacabana,"O Forte de Copacabana localiza-se na ponta de Copacabana, ao final da praia e bairro de mesmo nome, na cidade do Rio de Janeiro, no Brasil.
Oficialmente denominado como Museu Histórico do Exército / Forte de Copacabana (MHEx/FC), computa atualmente um fluxo de cerca de dez mil visitantes por mês, constituindo-se em um dos mais belos cartões-postais da cidade. O turista pode escolher entre a visita restrita (apenas às áreas externas) e a completa (incluindo o interior do forte e o Museu histórico-militar).",134,Rio de Janeiro,ok
overture:Teatro Dirceu De Mattos:-22.93355:-43.20044,Teatro Dirceu De Mattos,topic_concert_venue,overture,-22.933551788330078,-43.200443267822266,,,,,,no_match
overture:Casa Quissama Museum:-22.87053:-43.45274,Casa Quissama Museum,museum,overture,-22.870529174804688,-43.452735900878906,,,,,,no_match
overture:Centro Cultural Banco Do Brasil:-22.98717:-43.19620,Centro Cultural Banco Do Brasil,cultural_center,overture,-22.98717498779297,-43.19620132446289,,,,,,no_match
overture:Forte Do Leme:-22.88125:-43.35560,Forte Do Leme,landmark_and_historical_building,overture,-22.88124656677246,-43.35559844970703,,,,,,no_match
overture:E-Museu Inclusivo Tocando em Você:-22.92678:-43.23027,E-Museu Inclusivo Tocando em Você,modern_art_museum,overture,-22.926780700683594,-43.23027038574219,,,,,,no_match
overture:Espaco Cafe Cultural / CDPD-RJ Theater:-22.95223:-43.19585,Espaco Cafe Cultural / CDPD-RJ Theater,topic_concert_venue,overture,-22.95223045349121,-43.19585037231445,,,,,,no_match
overture:Época De Glória Feira De Antiguidades e Artes:-22.92008:-43.17052,Época De Glória Feira De Antiguidades e Artes,topic_concert_venue,overture,-22.920080184936523,-43.17052459716797,,,,,,no_match
overture:Centro De Arte E Cultura:-22.85715:-43.32933,Centro De Arte E Cultura,cultural_center,overture,-22.857152938842773,-43.32932662963867,,,,,,no_match
overture:Museu de Favela MUF:-22.98194:-43.19754,Museu de Favela MUF,museum,overture,-22.981935501098633,-43.197540283203125,,,,,,no_match
overture:Museu do Futebol:-22.91015:-43.23030,Museu do Futebol,museum,overture,-22.91014862060547,-43.23030471801758,,,,,,no_match
wikidata:Igreja de Nossa Senhora do Desterro:-23.00595:-43.63431,Igreja de Nossa Senhora do Desterro,heritage_site,wikidata,-23.005952,-43.634309,Q104904969,,,,,no_match
overture:Jardim Histórico do Museu da República:-22.87331:-43.31144,Jardim Histórico do Museu da República,history_museum,overture,-22.873306274414062,-43.31143569946289,,,,,,no_match
overture:General José de San Martín:-22.97543:-43.19789,General José de San Martín,landmark_and_historical_building,overture,-22.97542953491211,-43.19789123535156,,,,,,no_match
overture:Centro Cultural Acao da Cidadania:-22.89664:-43.18660,Centro Cultural Acao da Cidadania,cultural_center,overture,-22.896638870239258,-43.18660354614258,,,,,,no_match
overture:Sala Marília Pêra:-22.98092:-43.22281,Sala Marília Pêra,topic_concert_venue,overture,-22.980924606323242,-43.222808837890625,,,,,,no_match
overture:Museu de pedras preciosas:-22.98370:-43.20927,Museu de pedras preciosas,museum,overture,-22.98370361328125,-43.20927429199219,,,,,,no_match
overture:Vivo Rio:-22.92123:-43.55054,Vivo Rio,topic_concert_venue,overture,-22.92123031616211,-43.55054473876953,,,,,,no_match
overture:Centro de Letras e Artes:-22.95481:-43.17012,Centro de Letras e Artes,cultural_center,overture,-22.954805374145508,-43.17012023925781,,,,,,no_match
overture:Museu do Pontal:-22.99417:-43.39838,Museu do Pontal,art_museum,overture,-22.994173049926758,-43.39838409423828,,,,,,no_match
overture:Casa de Cultura - Volta do Mundo e Conexões do Beco da Cultura:-22.90137:-43.17522,Casa de Cultura - Volta do Mundo e Conexões do Beco da Cultura,cultural_center,overture,-22.9013729095459,-43.17522048950195,,,,,,no_match
overture:Praça dos Expedicionários:-22.90522:-43.17142,Praça dos Expedicionários,landmark_and_historical_building,overture,-22.905221939086914,-43.171424865722656,,,,,,no_match
overture:Gabinete Real:-22.90527:-43.17251,Gabinete Real,landmark_and_historical_building,overture,-22.9052734375,-43.17251205444336,,,,,,no_match
overture:Museu da Pediatria:-22.94082:-43.19725,Museu da Pediatria,museum,overture,-22.94082260131836,-43.19725036621094,,,,,,no_match
overture:Centro Cultural Waly Salomão:-22.80681:-43.30365,Centro Cultural Waly Salomão,cultural_center,overture,-22.806812286376953,-43.303646087646484,,,,,,no_match
overture:Capela Magdalena e Roberto de Regina:-22.97850:-43.58982,Capela Magdalena e Roberto de Regina,museum,overture,-22.978500366210938,-43.58981704711914,,,,,,no_match
overture:Monumento Natural Estadual Peter Lund:-22.84340:-43.31567,Monumento Natural Estadual Peter Lund,museum,overture,-22.843402862548828,-43.31566619873047,,,,,,no_match
overture:Centro Cultural Infinito:-22.93351:-43.20042,Centro Cultural Infinito,cultural_center,overture,-22.933513641357422,-43.20042037963867,,,,,,no_match
overture:Fábrica Bhering:-22.90106:-43.20338,Fábrica Bhering,landmark_and_historical_building,overture,-22.90106201171875,-43.2033805847168,,,,,,no_match
overture:Museu Arquidiocesano de Arte Sacra do Rio de Janeiro (MAAS):-22.91014:-43.18058,Museu Arquidiocesano de Arte Sacra do Rio de Janeiro (MAAS),art_museum,overture,-22.910140991210938,-43.180580139160156,,,,,,no_match
overture:MUHCAB Museu da História e da Cultura Afro-Brasileira:-22.89623:-43.19428,MUHCAB Museu da História e da Cultura Afro-Brasileira,history_museum,overture,-22.89622688293457,-43.19428253173828,,,,,,no_match
overture:Centro Cultural Atriz Chica Xa:-22.84918:-43.26642,Centro Cultural Atriz Chica Xa,cultural_center,overture,-22.84918212890625,-43.266422271728516,,,,,,no_match
overture:Escola de Samba Mocidade:-22.86116:-43.44831,Escola de Samba Mocidade,topic_concert_venue,overture,-22.861164093017578,-43.448307037353516,,,,,,no_match
overture:Ibrahim Sued Statue:-22.96881:-43.18029,Ibrahim Sued Statue,landmark_and_historical_building,overture,-22.968812942504883,-43.1802864074707,,,,,,no_match
overture:Monumento Estácio de Sá:-22.94039:-43.17006,Monumento Estácio de Sá,monument,overture,-22.940385818481445,-43.17005920410156,,,,,,no_match
overture:Casa de Cultura:-22.87691:-43.27013,Casa de Cultura,cultural_center,overture,-22.87691307067871,-43.2701301574707,,,,,,no_match
overture:E & B Festas E Eventos:-22.87939:-43.29750,E & B Festas E Eventos,monument,overture,-22.879390716552734,-43.29750061035156,,,,,,no_match
wikidata:Conjunto Arquitetônico da Avenida Central:-22.90983:-43.17589,Conjunto Arquitetônico da Avenida Central,heritage_site,wikidata,-22.909834,-43.175895,Q56641304,,,,,no_match
overture:Casa de Cultura de Jacarepaguá:-22.92227:-43.37772,Casa de Cultura de Jacarepaguá,cultural_center,overture,-22.922273635864258,-43.377716064453125,,,,,,no_match
overture:Lona Cultural Gilberto Gil:-22.87811:-43.41576,Lona Cultural Gilberto Gil,cultural_center,overture,-22.87810707092285,-43.4157600402832,,,,,,no_match
overture:Ilê Orixá Odé Messan Orun:-22.84988:-43.52749,Ilê Orixá Odé Messan Orun,topic_concert_venue,overture,-22.849884033203125,-43.52749252319336,,,,,,no_match
overture:Centro do Samba:-22.90530:-43.18119,Centro do Samba,cultural_center,overture,-22.90530014038086,-43.18118667602539,,,,,,no_match
overture:Museu do Corpo de Bombeiros:-22.90927:-43.18697,Museu do Corpo de Bombeiros,history_museum,overture,-22.909271240234375,-43.18696975708008,,,,,,no_match
overture:Cinemateca do MAM:-22.91382:-43.17284,Cinemateca do MAM,art_museum,overture,-22.913820266723633,-43.17283630371094,,,,,,no_match
overture:Museo Naval Rio do Janeiro:-22.90612:-43.17680,Museo Naval Rio do Janeiro,museum,overture,-22.90612030029297,-43.17680358886719,,,,,,no_match
overture:Museu da Pelada:-22.99871:-43.27261,Museu da Pelada,museum,overture,-22.998708724975586,-43.272605895996094,,,,,,no_match
overture:Academicos do Engenho da Rainha:-22.87096:-43.29536,Academicos do Engenho da Rainha,topic_concert_venue,overture,-22.87095832824707,-43.29536437988281,,,,,,no_match
overture:Petropolis - Cidade Imperial:-22.85264:-43.35839,Petropolis - Cidade Imperial,monument,overture,-22.85264015197754,-43.35839080810547,,,,,,no_match
overture:Estátua de Noel Rosa:-22.91355:-43.23522,Estátua de Noel Rosa,monument,overture,-22.91355323791504,-43.23522186279297,,,,,,no_match
overture:Museu Marechal Zenóbio da Costa:-22.92429:-43.23785,Museu Marechal Zenóbio da Costa,museum,overture,-22.924285888671875,-43.23784637451172,,,,,,no_match
overture:Centro Cultural Zona Oeste:-22.88012:-43.45375,Centro Cultural Zona Oeste,cultural_center,overture,-22.880123138427734,-43.45375442504883,,,,,,no_match
overture:Museu da Geodiversidade Ufrj:-22.82855:-43.31737,Museu da Geodiversidade Ufrj,museum,overture,-22.828550338745117,-43.3173713684082,,,,,,no_match
overture:Museum of Humanity:-22.81946:-43.39518,Museum of Humanity,museum,overture,-22.819459915161133,-43.39517593383789,,,,,,no_match
